cid,chemicalid,chemicalname,genesymbol,geneid,taxname,taxid,interaction,pmids
5357402,C030665,triphenyltin,LPL,4023,Lithobates sylvaticus,45438,triphenyltin results in decreased expression of LPL mRNA,24177218
5362440,D019469,Indinavir,LPL,4023,Mus musculus,10090,Indinavir results in decreased activity of LPL protein,11786383
5362440,D019469,Indinavir,LPL,4023,Mus musculus,10090,Indinavir results in increased expression of LPL mRNA|[Stavudine co-treated with Lamivudine co-treated with Indinavir] affects the expression of LPL mRNA|[Zidovudine co-treated with Lamivudine co-treated with Indinavir] results in decreased expression of LPL mRNA,11741158
5371562,D008999,Monocrotophos,LPL,4023,Rattus norvegicus,10116,Monocrotophos results in increased expression of LPL mRNA,32267039
5460048,D014280,Triglycerides,LPL,4023,Homo sapiens,9606,[bisphenol A results in decreased expression of LPL mRNA] which affects the abundance of Triglycerides,22662114
5460048,D014280,Triglycerides,LPL,4023,Homo sapiens,9606,LPL protein results in increased abundance of Triglycerides,18698144
5460048,D014280,Triglycerides,LPL,4023,Homo sapiens,9606,[LPL protein results in increased hydrolysis of Triglycerides] which results in increased uptake of Triglycerides|Orlistat inhibits the reaction [[LPL protein results in increased hydrolysis of Triglycerides] which results in increased uptake of Triglycerides],15910848
5460048,D014280,Triglycerides,LPL,4023,Mus musculus,10090,[Orlistat results in decreased activity of LPL protein] which affects the uptake of Triglycerides,12388125
5460048,D014280,Triglycerides,LPL,4023,Rattus norvegicus,10116,[Bezafibrate results in increased activity of LPL protein] which results in decreased abundance of Triglycerides|[Gemfibrozil results in increased activity of LPL protein] which results in decreased abundance of Triglycerides,9006809
5460048,D014280,Triglycerides,LPL,4023,NULL,NULL,[[Fibric Acids results in increased expression of LPL] co-treated with [Fibric Acids results in decreased expression of APOC3]] results in decreased abundance of Triglycerides,11123853
5462310,D037742,"Nanotubes, Carbon",LPL,4023,Mus musculus,10090,"Nanotubes, Carbon analog results in decreased expression of LPL mRNA|Nanotubes, Carbon results in decreased expression of LPL mRNA",25620056
5462310,D037742,"Nanotubes, Carbon",LPL,4023,Mus musculus,10090,"Nanotubes, Carbon results in increased expression of LPL mRNA|Nanotubes, Carbon analog results in increased expression of LPL mRNA",25554681
5462310,D053260,Soot,LPL,4023,Mus musculus,10090,Soot results in increased expression of LPL mRNA,26551751
6422843,C513428,pyrachlostrobin,LPL,4023,Mus musculus,10090,pyrachlostrobin results in decreased expression of LPL mRNA,29127035
6438135,C061091,lithospermate B,LPL,4023,Rattus norvegicus,10116,lithospermate B inhibits the reaction [bisphenol A results in increased expression of LPL mRNA],34165232
6438355,C075117,squalestatin 1,LPL,4023,Mus musculus,10090,squalestatin 1 results in decreased expression of LPL mRNA,27225895
6439929,C023617,"pregna-4,17-diene-3,16-dione",LPL,4023,Mus musculus,10090,"pregna-4,17-diene-3,16-dione inhibits the reaction [alisol A 24-acetate inhibits the reaction [[Methionine deficiency co-treated with Choline deficiency] results in decreased expression of LPL mRNA]]",27773935
6473767,D010852,Picrotoxin,LPL,4023,Rattus norvegicus,10116,Picrotoxin results in decreased expression of LPL mRNA,15170462
6912226,D015759,Ionomycin,LPL,4023,Oryctolagus cuniculus,9986,[Tetradecanoylphorbol Acetate co-treated with Ionomycin] results in decreased expression of LPL mRNA,25613284
6917976,C048026,ginsenoside Rb2,LPL,4023,Mus musculus,10090,ginsenoside Rb2 results in decreased secretion of LPL protein|ginsenoside Rb2 results in increased secretion of LPL protein,8988629
6918373,C108709,oleoyl-estrone,LPL,4023,Rattus norvegicus,10116,oleoyl-estrone results in decreased expression of LPL mRNA,17725831|19326039|20184727
9823820,C531958,lenvatinib,LPL,4023,Danio rerio,7955,lenvatinib results in decreased expression of LPL mRNA,34534561
9826528,C506614,mirdametinib,LPL,4023,Homo sapiens,9606,[mirdametinib co-treated with (+)-JQ1 compound] results in decreased expression of LPL mRNA,25119042
9841972,C057368,BRL 37344,LPL,4023,Rattus norvegicus,10116,BRL 37344 results in increased expression of LPL mRNA,9032464
9870584,C401311,GW 7845,LPL,4023,Mus musculus,10090,GW 7845 results in increased expression of LPL mRNA,20519739
9954280,C479635,5-chloro-1-(4-chlorobenzyl)-3-(phenylthio)indole-2-carboxylic acid,LPL,4023,Mus musculus,10090,5-chloro-1-(4-chlorobenzyl)-3-(phenylthio)indole-2-carboxylic acid promotes the reaction [Dietary Fats results in decreased expression of LPL mRNA],12554792
10229498,C541917,INT 131,LPL,4023,Mus musculus,10090,INT 131 inhibits the reaction [[Dietary Fats co-treated with Dietary Sugars] results in decreased expression of LPL mRNA],28611668
10429214,C550453,dioxinodehydroeckol,LPL,4023,Mus musculus,10090,dioxinodehydroeckol results in decreased expression of LPL mRNA,20385110
11524144,C516138,dorsomorphin,LPL,4023,Homo sapiens,9606,"[NOG protein co-treated with Valproic Acid co-treated with dorsomorphin co-treated with 4-(5-benzo(1,3)dioxol-5-yl-4-pyridin-2-yl-1H-imidazol-2-yl)benzamide] results in decreased expression of LPL mRNA",27188386
11524144,C516138,dorsomorphin,LPL,4023,Tachysurus fulvidraco,1234273,dorsomorphin inhibits the reaction [[Copper Sulfate results in increased abundance of Copper] which results in increased expression of LPL mRNA],30100477
11679800,C049863,ginsenoside Rd,LPL,4023,Mus musculus,10090,ginsenoside Rd results in decreased secretion of LPL protein,8988629
11815492,C064378,ginsenoside Ro,LPL,4023,Mus musculus,10090,ginsenoside Ro results in increased secretion of LPL protein,8988629
11970143,D008070,Lipopolysaccharides,LPL,4023,Mus musculus,10090,pyrazolanthrone inhibits the reaction [Lipopolysaccharides results in decreased expression of LPL mRNA]|Lipopolysaccharides results in decreased expression of LPL mRNA,21873422
11970143,D008070,Lipopolysaccharides,LPL,4023,Oryctolagus cuniculus,9986,Lipopolysaccharides results in decreased expression of LPL mRNA,25613284
11970143,D008070,Lipopolysaccharides,LPL,4023,Rattus norvegicus,10116,Bezafibrate inhibits the reaction [Lipopolysaccharides results in decreased expression of LPL mRNA]|Lipopolysaccharides results in decreased expression of LPL mRNA,17379010
12855920,C425564,ginsenoside Rh1,LPL,4023,Mus musculus,10090,ginsenoside Rh1 results in increased secretion of LPL protein,8988629
13422573,C573233,"5,7-dihydroxy-2-methyl-8-(4-(3-hydroxy-1-methyl)-piperidinyl)-4H-1-benzopyran-4-one",LPL,4023,Mus musculus,10090,"5,7-dihydroxy-2-methyl-8-(4-(3-hydroxy-1-methyl)-piperidinyl)-4H-1-benzopyran-4-one results in increased expression of LPL mRNA",24646949
14036811,C526957,alisol B 23-acetate,LPL,4023,Mus musculus,10090,alisol B 23-acetate results in increased expression of LPL mRNA|NR1H4 protein affects the reaction [alisol B 23-acetate results in increased expression of LPL mRNA],27773935
15558419,C560978,aegeline,LPL,4023,Mus musculus,10090,[Caffeine co-treated with coclaurine co-treated with aegeline co-treated with higenamine co-treated with Yohimbine co-treated with Hydrolyzable Tannins] results in increased expression of LPL mRNA,28843594
16130978,C006418,adrenocorticotropin zinc,LPL,4023,Mus musculus,10090,adrenocorticotropin zinc results in decreased expression of LPL mRNA,19920212
16759173,D017035,Pravastatin,LPL,4023,Mus musculus,10090,Pravastatin results in decreased expression of LPL mRNA,27225895
21080074,C100419,ethyl octylphosphonofluoridate,LPL,4023,Bos taurus,9913,ethyl octylphosphonofluoridate results in decreased activity of LPL protein,16449251
46907787,C561695,(+)-JQ1 compound,LPL,4023,Homo sapiens,9606,[mirdametinib co-treated with (+)-JQ1 compound] results in decreased expression of LPL mRNA,25119042
54675776,D013752,Tetracycline,LPL,4023,Rattus norvegicus,10116,Tetracycline results in increased expression of LPL mRNA,17522070
57426056,D005230,"Fatty Acids, Nonesterified",LPL,4023,Homo sapiens,9606,"LPL protein affects the abundance of Fatty Acids, Nonesterified",11786490
71309820,C512161,bisphenol A glucuronide,LPL,4023,Mus musculus,10090,Fulvestrant inhibits the reaction [bisphenol A glucuronide results in increased expression of LPL protein]|bisphenol A glucuronide results in increased expression of LPL protein|bisphenol A glucuronide results in increased expression of LPL mRNA,26018136
71552624,C000712072,rotenoisin A,LPL,4023,Mus musculus,10090,rotenoisin A inhibits the reaction [[INS1 protein co-treated with Dexamethasone co-treated with 1-Methyl-3-isobutylxanthine] results in increased expression of LPL protein],30446312
76336194,C457233,alisol A 24-acetate,LPL,4023,Mus musculus,10090,"pregna-4,17-diene-3,16-dione inhibits the reaction [alisol A 24-acetate inhibits the reaction [[Methionine deficiency co-treated with Choline deficiency] results in decreased expression of LPL mRNA]]|alisol A 24-acetate inhibits the reaction [[Methionine deficiency co-treated with Choline deficiency] results in decreased expression of LPL mRNA]",27773935
122173182,D044945,Proanthocyanidins,LPL,4023,Rattus norvegicus,10116,Proanthocyanidins inhibits the reaction [[Cholesterol co-treated with Cholic Acid] results in increased activity of LPL protein],30273964
135398658,D005492,Folic Acid,LPL,4023,Bos taurus,9913,Folic Acid results in increased expression of LPL mRNA,31010964
135398658,D005492,Folic Acid,LPL,4023,Gallus gallus,9031,Folic Acid results in increased expression of LPL mRNA,31328769
135398658,D005492,Folic Acid,LPL,4023,Mus musculus,10090,[Choline deficiency co-treated with Folic Acid deficiency co-treated with Methionine deficiency] results in increased expression of LPL mRNA,29127188
135398658,D005492,Folic Acid,LPL,4023,Mus musculus,10090,[Methionine deficiency co-treated with Choline deficiency co-treated with Folic Acid deficiency] results in increased expression of LPL mRNA,20938992
135398737,D003024,Clozapine,LPL,4023,Mus musculus,10090,Clozapine results in decreased expression of LPL mRNA|Clozapine results in decreased expression of LPL protein,19682446
135398737,D003024,Clozapine,LPL,4023,Mus musculus,10090,Clozapine results in increased expression of LPL mRNA,17266109
135403792,C047088,phenylamil,LPL,4023,Mus musculus,10090,phenylamil results in increased expression of LPL mRNA,20519739
135436526,D008769,Methylnitronitrosoguanidine,LPL,4023,Mus musculus,10090,[Methylnitronitrosoguanidine co-treated with Cadmium Chloride] results in decreased expression of LPL mRNA|[Methylnitronitrosoguanidine co-treated with Okadaic Acid] results in decreased expression of LPL mRNA|[Methylnitronitrosoguanidine co-treated with Tetradecanoylphorbol Acetate] results in decreased expression of LPL mRNA,19840844
