cid,chemicalid,chemicalname,genesymbol,geneid,taxname,taxid,interaction,pmids
2286,C019273,"2,2-bis(4-glycidyloxyphenyl)propane",PPARG,5468,Homo sapiens,9606,"2,2-bis(4-glycidyloxyphenyl)propane binds to and results in decreased activity of PPARG protein",12927354|14998300|15187150|15383218
2286,C019273,"2,2-bis(4-glycidyloxyphenyl)propane",PPARG,5468,Homo sapiens,9606,"2,2-bis(4-glycidyloxyphenyl)propane binds to and results in increased localization of and results in increased activity of PPARG protein",11030710
2286,C019273,"2,2-bis(4-glycidyloxyphenyl)propane",PPARG,5468,Homo sapiens,9606,"2,2-bis(4-glycidyloxyphenyl)propane inhibits the reaction [Capsaicin results in increased activity of PPARG protein]",15383218
2286,C019273,"2,2-bis(4-glycidyloxyphenyl)propane",PPARG,5468,Homo sapiens,9606,"2,2-bis(4-glycidyloxyphenyl)propane inhibits the reaction [Eicosapentaenoic Acid results in increased activity of PPARG protein]|2,2-bis(4-glycidyloxyphenyl)propane inhibits the reaction [Docosahexaenoic Acids results in increased activity of PPARG protein]",15698426
2286,C019273,"2,2-bis(4-glycidyloxyphenyl)propane",PPARG,5468,Homo sapiens,9606,"2,2-bis(4-glycidyloxyphenyl)propane inhibits the reaction [Indomethacin results in increased activity of PPARG protein]",12485869
2286,C019273,"2,2-bis(4-glycidyloxyphenyl)propane",PPARG,5468,Homo sapiens,9606,"2,2-bis(4-glycidyloxyphenyl)propane inhibits the reaction [PPARG protein promotes the reaction [mono-(2-ethylhexyl)phthalate results in increased activity of CASP3 protein]]",12927354
2286,C019273,"2,2-bis(4-glycidyloxyphenyl)propane",PPARG,5468,Homo sapiens,9606,"2,2-bis(4-glycidyloxyphenyl)propane inhibits the reaction [PPARG protein results in increased susceptibility to Troglitazone]",12824901
2286,C019273,"2,2-bis(4-glycidyloxyphenyl)propane",PPARG,5468,Homo sapiens,9606,"2,2-bis(4-glycidyloxyphenyl)propane inhibits the reaction [Rosiglitazone results in increased activity of PPARG protein]",30138673
2286,C019273,"2,2-bis(4-glycidyloxyphenyl)propane",PPARG,5468,Homo sapiens,9606,"2,2-bis(4-glycidyloxyphenyl)propane results in decreased activity of PPARG protein",21543282
2286,C019273,"2,2-bis(4-glycidyloxyphenyl)propane",PPARG,5468,Mus musculus,10090,"2,2-bis(4-glycidyloxyphenyl)propane affects the reaction [[cobaltous chloride co-treated with Phloretin] affects the expression of PPARG mRNA]",32408695
2286,C019273,"2,2-bis(4-glycidyloxyphenyl)propane",PPARG,5468,Mus musculus,10090,"2,2-bis(4-glycidyloxyphenyl)propane binds to and results in decreased activity of PPARG protein",15187150|18272184|18643838|23795773
2286,C019273,"2,2-bis(4-glycidyloxyphenyl)propane",PPARG,5468,Mus musculus,10090,"2,2-bis(4-glycidyloxyphenyl)propane binds to and results in increased activity of PPARG protein|2,2-bis(4-glycidyloxyphenyl)propane results in increased expression of PPARG mRNA",11991651
2286,C019273,"2,2-bis(4-glycidyloxyphenyl)propane",PPARG,5468,Mus musculus,10090,"2,2-bis(4-glycidyloxyphenyl)propane inhibits the reaction [butylparaben results in increased expression of PPARG mRNA]",22956630
2286,C019273,"2,2-bis(4-glycidyloxyphenyl)propane",PPARG,5468,Mus musculus,10090,"2,2-bis(4-glycidyloxyphenyl)propane inhibits the reaction [Cytarabine results in increased expression of PPARG mRNA]",23264188
2286,C019273,"2,2-bis(4-glycidyloxyphenyl)propane",PPARG,5468,Mus musculus,10090,"2,2-bis(4-glycidyloxyphenyl)propane inhibits the reaction [Dexamethasone results in increased expression of PPARG mRNA]|2,2-bis(4-glycidyloxyphenyl)propane inhibits the reaction [Dexamethasone results in increased expression of PPARG protein]",31709877
2286,C019273,"2,2-bis(4-glycidyloxyphenyl)propane",PPARG,5468,Mus musculus,10090,"2,2-bis(4-glycidyloxyphenyl)propane inhibits the reaction [magnolol binds to and results in increased activity of PPARG protein]|2,2-bis(4-glycidyloxyphenyl)propane inhibits the reaction [Eugenol analog binds to and results in increased activity of PPARG protein]",20064974
2286,C019273,"2,2-bis(4-glycidyloxyphenyl)propane",PPARG,5468,Rattus norvegicus,10116,"2,2-bis(4-glycidyloxyphenyl)propane binds to and results in decreased activity of PPARG protein",24011919|24188201|24433871|24612634
2286,C019273,"2,2-bis(4-glycidyloxyphenyl)propane",PPARG,5468,Rattus norvegicus,10116,"2,2-bis(4-glycidyloxyphenyl)propane inhibits the reaction [Calcitriol inhibits the reaction [Streptozocin results in decreased expression of PPARG mRNA]]|2,2-bis(4-glycidyloxyphenyl)propane inhibits the reaction [Calcitriol inhibits the reaction [Streptozocin results in decreased expression of PPARG protein]]",29953732
2286,C019273,"2,2-bis(4-glycidyloxyphenyl)propane",PPARG,5468,Rattus norvegicus,10116,"2,2-bis(4-glycidyloxyphenyl)propane inhibits the reaction [Cisplatin results in decreased expression of PPARG mRNA]",22989705
2286,C019273,"2,2-bis(4-glycidyloxyphenyl)propane",PPARG,5468,Rattus norvegicus,10116,"2,2-bis(4-glycidyloxyphenyl)propane inhibits the reaction [Curcumin inhibits the reaction [Lipopolysaccharides results in decreased activity of PPARG protein]]",29480285
2286,C019273,"2,2-bis(4-glycidyloxyphenyl)propane",PPARG,5468,Rattus norvegicus,10116,"2,2-bis(4-glycidyloxyphenyl)propane inhibits the reaction [Genistein results in increased activity of PPARG protein]",19903033
2286,C019273,"2,2-bis(4-glycidyloxyphenyl)propane",PPARG,5468,Rattus norvegicus,10116,"2,2-bis(4-glycidyloxyphenyl)propane inhibits the reaction [Rosiglitazone inhibits the reaction [Tobacco Smoke Pollution results in decreased expression of PPARG protein]]|2,2-bis(4-glycidyloxyphenyl)propane inhibits the reaction [Rosiglitazone inhibits the reaction [Tobacco Smoke Pollution results in decreased expression of PPARG mRNA]]",24612634
2286,C019273,"2,2-bis(4-glycidyloxyphenyl)propane",PPARG,5468,Rattus norvegicus,10116,"2,2-bis(4-glycidyloxyphenyl)propane inhibits the reaction [TRIB3 protein affects the expression of PPARG protein]",21190014
2286,C019273,"2,2-bis(4-glycidyloxyphenyl)propane",PPARG,5468,Rattus norvegicus,10116,"2,2-bis(4-glycidyloxyphenyl)propane inhibits the reaction [ursolic acid inhibits the reaction [[Oxygen deficiency co-treated with Blood Glucose deficiency] results in decreased expression of PPARG protein]]",27274199
2286,C019273,"2,2-bis(4-glycidyloxyphenyl)propane",PPARG,5468,Rattus norvegicus,10116,"2,2-bis(4-glycidyloxyphenyl)propane results in decreased activity of PPARG protein",27363640
2286,C019273,"2,2-bis(4-glycidyloxyphenyl)propane",PPARG,5468,Rattus norvegicus,10116,"2,2-bis(4-glycidyloxyphenyl)propane results in decreased expression of PPARG protein",22726273
2286,C019273,"2,2-bis(4-glycidyloxyphenyl)propane",PPARG,5468,Sus scrofa,9823,"2,2-bis(4-glycidyloxyphenyl)propane binds to and results in decreased activity of PPARG protein",14519784
2286,C019273,"2,2-bis(4-glycidyloxyphenyl)propane",PPARG,5468,Sus scrofa,9823,"2,2-bis(4-glycidyloxyphenyl)propane inhibits the reaction [[beta-glycerophosphoric acid co-treated with Ascorbic Acid co-treated with Dexamethasone] results in increased expression of PPARG mRNA]",30481989
2286,C019273,"2,2-bis(4-glycidyloxyphenyl)propane",PPARG,5468,Sus scrofa,9823,"2,2-bis(4-glycidyloxyphenyl)propane inhibits the reaction [Troglitazone results in increased activity of PPARG protein]",14506076
2286,C019273,"2,2-bis(4-glycidyloxyphenyl)propane",PPARG,5468,Ursus maritimus,29073,"2,2-bis(4-glycidyloxyphenyl)propane inhibits the reaction [Rosiglitazone results in increased activity of PPARG protein]",27602593
2286,C019273,"2,2-bis(4-glycidyloxyphenyl)propane",PPARG,5468,NULL,NULL,"2,2-bis(4-glycidyloxyphenyl)propane binds to and affects the activity of PPARG protein",16303604
2286,C019273,"2,2-bis(4-glycidyloxyphenyl)propane",PPARG,5468,NULL,NULL,"2,2-bis(4-glycidyloxyphenyl)propane binds to and results in decreased activity of PPARG protein",10636887|11890746|12485869|12788809|14506076|14593122|14709329|15383218|15684285|15992368|16091293|16100529|17217567|17884933|18387855|19474210|19903033|19922793|20032081|20369229|23044841
2286,C019273,"2,2-bis(4-glycidyloxyphenyl)propane",PPARG,5468,NULL,NULL,"2,2-bis(4-glycidyloxyphenyl)propane inhibits the reaction [Rosiglitazone binds to and results in increased activity of PPARG protein]",10636887
2286,C019273,"2,2-bis(4-glycidyloxyphenyl)propane",PPARG,5468,NULL,NULL,"2,2-bis(4-glycidyloxyphenyl)propane results in decreased activity of PPARG protein",16567512|16982041
2333,D001553,Benzbromarone,PPARG,5468,Mus musculus,10090,Benzbromarone affects the expression of PPARG mRNA,19048458
2333,D001553,Benzbromarone,PPARG,5468,NULL,NULL,Benzbromarone binds to PPARG protein,18274627
2336,D001564,Benzo(a)pyrene,PPARG,5468,Boreogadus saida,44932,[Benzo(a)pyrene co-treated with Ethinyl Estradiol] results in increased expression of PPARG mRNA|Benzo(a)pyrene results in increased expression of PPARG mRNA,34015484
2336,D001564,Benzo(a)pyrene,PPARG,5468,Homo sapiens,9606,Benzo(a)pyrene results in decreased expression of PPARG mRNA,20064835|30453624
2336,D001564,Benzo(a)pyrene,PPARG,5468,Homo sapiens,9606,Benzo(a)pyrene results in increased expression of PPARG mRNA,15735009
2336,D001564,Benzo(a)pyrene,PPARG,5468,Homo sapiens,9606,[Soot co-treated with Benzo(a)pyrene] results in decreased activity of PPARG protein,24464499
2336,D001564,Benzo(a)pyrene,PPARG,5468,Mus musculus,10090,Docosahexaenoic Acids promotes the reaction [Benzo(a)pyrene promotes the reaction [Lipopolysaccharides results in increased activity of PPARG protein]]|Benzo(a)pyrene promotes the reaction [Lipopolysaccharides results in increased activity of PPARG protein]|Benzo(a)pyrene results in increased activity of PPARG protein|Docosahexaenoic Acids promotes the reaction [Benzo(a)pyrene results in increased activity of PPARG protein],27329536
2336,D001564,Benzo(a)pyrene,PPARG,5468,Mus musculus,10090,Benzo(a)pyrene results in decreased expression of PPARG mRNA,19770486
2336,D001564,Benzo(a)pyrene,PPARG,5468,Mus musculus,10090,Benzo(a)pyrene results in increased expression of PPARG mRNA,22228805
2336,D001564,Benzo(a)pyrene,PPARG,5468,Rattus norvegicus,10116,[Benzo(a)pyrene co-treated with Diethylhexyl Phthalate] results in increased expression of PPARG mRNA|Benzo(a)pyrene results in increased expression of PPARG protein|[Benzo(a)pyrene co-treated with Diethylhexyl Phthalate] results in increased expression of PPARG protein,20920559
2336,D001564,Benzo(a)pyrene,PPARG,5468,Rattus norvegicus,10116,[IL27 protein co-treated with IFNL3 protein] inhibits the reaction [Benzo(a)pyrene results in decreased expression of PPARG protein]|Benzo(a)pyrene results in decreased expression of PPARG protein,34999049
2336,D001564,Benzo(a)pyrene,PPARG,5468,Rattus norvegicus,10116,Benzo(a)pyrene results in increased expression of PPARG mRNA,20920559|22374506
2337,D016264,Dextran Sulfate,PPARG,5468,Mus musculus,10090,Mesalamine inhibits the reaction [Dextran Sulfate affects the localization of PPARG protein]|Dextran Sulfate affects the localization of PPARG protein|ligustilide inhibits the reaction [Dextran Sulfate affects the localization of PPARG protein],33130971
2337,D016264,Dextran Sulfate,PPARG,5468,Mus musculus,10090,Dextran Sulfate results in increased expression of PPARG protein,23261717
2337,D016264,Dextran Sulfate,PPARG,5468,Mus musculus,10090,[titanium dioxide co-treated with Azoxymethane co-treated with Dextran Sulfate] results in increased expression of PPARG mRNA,29950665
2347,C027561,butylbenzyl phthalate,PPARG,5468,Homo sapiens,9606,butylbenzyl phthalate binds to and results in increased activity of PPARG protein,24155963|33049310
2347,C027561,butylbenzyl phthalate,PPARG,5468,Homo sapiens,9606,butylbenzyl phthalate binds to PPARG protein,23843199|32407875
2347,C027561,butylbenzyl phthalate,PPARG,5468,Homo sapiens,9606,butylbenzyl phthalate inhibits the reaction [GW 1929 binds to PPARG protein],31016361
2347,C027561,butylbenzyl phthalate,PPARG,5468,Homo sapiens,9606,butylbenzyl phthalate results in increased activity of PPARG protein,26172262
2347,C027561,butylbenzyl phthalate,PPARG,5468,Mus musculus,10090,[1-Methyl-3-isobutylxanthine co-treated with butylbenzyl phthalate co-treated with INS protein] results in increased expression of PPARG mRNA|[1-Methyl-3-isobutylxanthine co-treated with butylbenzyl phthalate co-treated with INS protein] results in increased expression of PPARG protein,26820058
2347,C027561,butylbenzyl phthalate,PPARG,5468,Mus musculus,10090,butylbenzyl phthalate binds to and results in increased activity of PPARG protein,33049310
2347,C027561,butylbenzyl phthalate,PPARG,5468,Mus musculus,10090,Curcumin inhibits the reaction [butylbenzyl phthalate promotes the reaction [[INS protein co-treated with Dexamethasone co-treated with 1-Methyl-3-isobutylxanthine] results in increased expression of PPARG mRNA]]|butylbenzyl phthalate promotes the reaction [[INS protein co-treated with Dexamethasone co-treated with 1-Methyl-3-isobutylxanthine] results in increased expression of PPARG mRNA],28595985
2347,C027561,butylbenzyl phthalate,PPARG,5468,Mus musculus,10090,butylbenzyl phthalate results in increased expression of PPARG mRNA,27923775|34520170
2347,C027561,butylbenzyl phthalate,PPARG,5468,Mus musculus,10090,PPARG protein promotes the reaction [butylbenzyl phthalate binds to and results in increased activity of PPARG protein],24155963
2353,D001599,Berberine,PPARG,5468,Homo sapiens,9606,Berberine results in increased activity of and affects the localization of PPARG protein|Berberine inhibits the reaction [Bleomycin binds to PPARG protein]|Berberine results in increased expression of PPARG mRNA|PPARG mRNA promotes the reaction [Berberine results in increased expression of HGF protein]|PPARG mRNA results in increased susceptibility to Berberine|Berberine promotes the reaction [15-deoxyprostaglandin J2 affects the localization of and results in increased activity of PPARG protein]|15-deoxyprostaglandin J2 promotes the reaction [Berberine affects the localization of and results in increased activity of PPARG protein],29408570
